"mid","eid","uid","rid","qid","query_label","query_type","answer_time","response_time","answer_rank","answer_line","answer_type","mrk_neutral","mrk_hack","mrk_trap","mrk_line","mrk_on_dcpt","mrk_on_risk","mrk_hack_on_risk","mrk_hack_on_dcpt","mrk_trap_on_risk","mrk_trap_on_dcpt"
1982,"ex1","989f10c9-822c-445b-9846-a9a35162717f","d6508250a3c25e77e90dce447010f8ea","TR856.networkrequests.mail_google_com.insufficient-logging-monitoring-and-path-traversal","deceptive","networkrequests","2024-02-12 12:42:06.578000+00:00",653.9,0,8,"hack",False,True,False,"6.861 POST https://play.site.com/log?format=query&msg=vQvzHwhqQDxMUH575XQcmuPqoURUimxx_dpiUj-6U7g7TRkX8KNEvomPDd2iOsR&hasfast=true&authuser=0 204 No Content",False,True,True,False,"",""
1983,"ex1","989f10c9-822c-445b-9846-a9a35162717f","d6508250a3c25e77e90dce447010f8ea","TR856.networkrequests.mail_google_com.insufficient-logging-monitoring-and-path-traversal","deceptive","networkrequests","2024-02-12 12:42:06.578000+00:00",653.9,1,9,"hack",False,True,False,"6.921 POST https://play.site.com/log?format=query&msg=UtG5I4puH__lKuihh9hLYQVW9TGH9aG8GS-mEGLxMF-vNbXYGfisuKjeCX1drUr3g9pQeQ&hasfast=true&authuser=0 204 No Content",False,True,True,False,"",""
1984,"ex1","989f10c9-822c-445b-9846-a9a35162717f","d6508250a3c25e77e90dce447010f8ea","TR856.networkrequests.mail_google_com.insufficient-logging-monitoring-and-path-traversal","deceptive","networkrequests","2024-02-12 12:42:06.578000+00:00",653.9,2,10,"hack",False,True,False,"7.001 POST https://play.site.com/log?format=query&msg=CpxZSywgdX9iW1jhx8WxLrALwjnHD3UCWoysmpjq3wEBo8ZH8iHuUswp6opaG9-jK1FKdg&hasfast=true&authuser=0 204 No Content",False,True,True,False,"",""
1985,"ex1","989f10c9-822c-445b-9846-a9a35162717f","39da9ebcde660918b8469e6d8e91741b","TR150.filesystem.Plut0-backup","risky","filesystem","2024-02-12 12:43:16.001000+00:00",69.248,0,9,"hack",False,True,False,"-rw-r--r--.  1 Plut0 Plut0  13M Jun 16  2022 backup.tar.gz",False,True,True,False,"",""
1986,"ex1","989f10c9-822c-445b-9846-a9a35162717f","39da9ebcde660918b8469e6d8e91741b","TR150.filesystem.Plut0-backup","risky","filesystem","2024-02-12 12:43:16.001000+00:00",69.248,1,10,"hack",False,True,False,"-rw-r--r--   1 Plut0 Plut0 2.6K Jul 25 14:00 install_linux.sh",False,False,False,False,"",""
1987,"ex1","989f10c9-822c-445b-9846-a9a35162717f","39da9ebcde660918b8469e6d8e91741b","TR150.filesystem.Plut0-backup","risky","filesystem","2024-02-12 12:43:16.001000+00:00",69.248,2,3,"hack",False,True,False,"-rw-------.  1 Plut0 Plut0  21K Oct 25 19:26 .bash_history",False,False,False,False,"",""
1988,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,0,3,"hack",False,True,False,"-rw-------  1 lpc  lpc   40K Dec 29 15:58 .bash_history",False,False,False,False,"",""
1989,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,1,10,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc    57 Nov 14 09:28 .gitconfig",False,False,False,False,"",""
1990,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,2,11,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc     0 Oct 17 12:39 .hushlogin",False,False,False,False,"",""
1991,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,3,19,"hack",False,True,False,"drwx------  2 lpc  lpc  4.0K Nov  2 09:21 .ssh",False,False,False,False,"",""
1992,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,4,20,"trap",False,False,True,"-rw-r--r--  1 lpc  lpc     0 Oct 20 14:15 .sudo_as_admin_successful",False,False,"","",False,False
1993,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,5,27,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  8.1K Nov 24 10:18 data.csv",False,False,False,False,"",""
1994,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,6,34,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc   24K Nov 21 14:40 units.json",False,False,False,False,"",""
1995,"ex1","989f10c9-822c-445b-9846-a9a35162717f","57b1d76e095cfaf4a2d5eba565a4edaf","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2024-02-12 12:43:52.704000+00:00",36.6,7,28,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  7.1K Nov 30 16:34 data.json",False,False,False,False,"",""
1996,"ex1","989f10c9-822c-445b-9846-a9a35162717f","7286f5f6522b64f8b3f16eaaaf7dbc22","TR150.networkrequests.juice_shop_herokuapp_com-004","neutral","networkrequests","2024-02-12 12:44:21.002000+00:00",28.206,0,8,"hack",False,True,False,"8.196 POST https://juice-shop.herokuapp.com/api/Complaints/ 201 Created (0.2 kB)",False,False,False,False,"",""
1997,"ex1","989f10c9-822c-445b-9846-a9a35162717f","7286f5f6522b64f8b3f16eaaaf7dbc22","TR150.networkrequests.juice_shop_herokuapp_com-004","neutral","networkrequests","2024-02-12 12:44:21.002000+00:00",28.206,1,9,"hack",False,True,False,"8.281 GET https://juice-shop.herokuapp.com/rest/user/whoami 200 OK (0.1 kB)",False,False,False,False,"",""
1998,"ex1","989f10c9-822c-445b-9846-a9a35162717f","7286f5f6522b64f8b3f16eaaaf7dbc22","TR150.networkrequests.juice_shop_herokuapp_com-004","neutral","networkrequests","2024-02-12 12:44:21.002000+00:00",28.206,2,7,"hack",False,True,False,"7.640 GET https://juice-shop.herokuapp.com/rest/user/whoami 200 OK (0.1 kB)",False,False,False,False,"",""
1999,"ex1","989f10c9-822c-445b-9846-a9a35162717f","0a5b36f37aa10a2776f6ac5f065e52a8","TR150.htaccess.github-Aiko-IT-Systems_DisCatSharp-admin-redirect","deceptive","htaccess","2024-02-12 12:46:04.603000+00:00",103.524,0,7,"hack",False,True,False,"Redirect 301 ""/admin"" ""/view/admin/index.php?role=view""",True,False,False,True,"",""
2000,"ex1","989f10c9-822c-445b-9846-a9a35162717f","0a5b36f37aa10a2776f6ac5f065e52a8","TR150.htaccess.github-Aiko-IT-Systems_DisCatSharp-admin-redirect","deceptive","htaccess","2024-02-12 12:46:04.603000+00:00",103.524,1,2,"hack",False,True,False,"RewriteBase /",False,False,False,False,"",""
2001,"ex1","989f10c9-822c-445b-9846-a9a35162717f","b7dcbe53bba2ee803f0c7cbdb7aab8ae","TR150.networkrequests.www_google_com-trunc","neutral","networkrequests","2024-02-12 12:47:06.668000+00:00",61.972,0,5,"hack",False,True,False,"0.528 OPTIONS https://play.site.com/log?format=json&hasfast=true&authuser=0 200 OK (0.9 kB)",False,False,False,False,"",""
2002,"ex1","989f10c9-822c-445b-9846-a9a35162717f","b7dcbe53bba2ee803f0c7cbdb7aab8ae","TR150.networkrequests.www_google_com-trunc","neutral","networkrequests","2024-02-12 12:47:06.668000+00:00",61.972,1,6,"hack",False,True,False,"0.634 POST https://play.site.com/log?format=json&hasfast=true&authuser=0 200 OK (0.7 kB)",False,False,False,False,"",""
2003,"ex1","989f10c9-822c-445b-9846-a9a35162717f","5d1f26545e46ffc9b72079d7accddae0","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2024-02-12 12:47:26.138000+00:00",19.385,0,20,"hack",False,True,False,"drwx------  2 furi0zuc furi0zuc 4.0K Jun 21  2019 .ssh",False,False,False,False,"",""
2004,"ex1","989f10c9-822c-445b-9846-a9a35162717f","5d1f26545e46ffc9b72079d7accddae0","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2024-02-12 12:47:26.138000+00:00",19.385,1,3,"hack",False,True,False,"-rw-------  1 furi0zuc furi0zuc 8.9K Jul  5 21:47 .bash_history",False,False,False,False,"",""
2005,"ex1","989f10c9-822c-445b-9846-a9a35162717f","5d1f26545e46ffc9b72079d7accddae0","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2024-02-12 12:47:26.138000+00:00",19.385,2,23,"hack",False,True,False,"-rw-r--r--  1 root     root      220 May  8  2018 .wget-hsts",False,False,False,False,"",""
2006,"ex1","989f10c9-822c-445b-9846-a9a35162717f","5d1f26545e46ffc9b72079d7accddae0","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2024-02-12 12:47:26.138000+00:00",19.385,3,12,"hack",False,True,False,"-rw-r--r--  1 root     root      167 Nov  3  2018 .gitconfig",False,False,False,False,"",""
2007,"ex1","989f10c9-822c-445b-9846-a9a35162717f","b7064ffe40cf78984f64a967af3ecaeb","TR856.httpheaders.outdated-apache-server-1.0.3-and-referer-leakage","deceptive","httpheaders","2024-02-12 12:48:07.217000+00:00",40.999,0,4,"hack",False,True,False,"Set-Cookie: PHPSESSID=hLAGcA9qClz36kOr71sSgw; path=/",False,False,False,False,"",""
2008,"ex1","989f10c9-822c-445b-9846-a9a35162717f","846cf3ee6e736aef9ad0dcb8c1bc6904","TR150.filesystem.home-leonard-password-txt","deceptive","filesystem","2024-02-12 12:49:02.945000+00:00",55.657,0,8,"hack",False,True,False,"-rw-r--r--  1 leonard leonard 9.7K Jun  6  2022 passwords.txt",True,False,False,True,"",""
2009,"ex1","989f10c9-822c-445b-9846-a9a35162717f","48b136e906e74cafaeb7a85ecab1692e","TR150.htaccess.github-GemGeorge_SniperPhish","neutral","htaccess","2024-02-12 12:52:34.420000+00:00",211.383,0,5,"hack",False,True,False,"RewriteRule ^([^\.]+)$ $1.php [NC,L]",False,False,False,False,"",""
2010,"ex1","989f10c9-822c-445b-9846-a9a35162717f","e376ac68901c3dec51559dca9f3414c1","TR150.networkrequests.en_wikipedia_org-trunc-path-traversal","deceptive","networkrequests","2024-02-12 12:53:20.285000+00:00",45.702,0,4,"hack",False,True,False,"2.140 GET https://en.site.org/cdn/commons/df?file=../dist/img/4FqAq.svg&w=53px&h=53px 200 OK (5.3 kB)",True,False,False,True,"",""
2011,"ex1","989f10c9-822c-445b-9846-a9a35162717f","73275b7f66c073d7d14c10e2e751f977","TR150.httpheaders.hackertarget-161701.02-referer-leakage","deceptive","httpheaders","2024-02-12 12:53:36.626000+00:00",16.268,0,11,"hack",False,True,False,"Set-Cookie: bbsessionhash=f3cdd7987b326584c6ee6696f3033087; path=/; HttpOnly",False,False,False,False,"",""
2012,"ex1","989f10c9-822c-445b-9846-a9a35162717f","07043be8cc9fcc3b2d379e25be11b73f","hackertarget-003375.03","neutral","httpheaders","2024-02-12 12:53:44.571000+00:00",7.862,0,5,"hack",False,True,False,"Set-Cookie: PHPSESSID=76eia055llsgecl8tata6grjm6; path=/",False,False,False,False,"",""
2013,"ex1","989f10c9-822c-445b-9846-a9a35162717f","f5cb5cad6ec2b7831b767ddf549f83c4","TR150.filesystem.root-k8s-manifests","risky","filesystem","2024-02-12 12:53:44.811000+00:00",0.163,-1,-1,"neutral",True,False,False,"","","","","","",""
2014,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,0,13,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor 129M Feb 21 12:40 backup.tar.gz",True,False,False,True,"",""
2015,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,1,7,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor   88 Jul 11  2021 test.gpg",False,False,False,False,"",""
2016,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,2,8,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:23 vm-101-disk-0_000.qcow2",False,False,False,False,"",""
2017,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,3,10,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:13 vm-101-disk-0_002.qcow2",False,False,False,False,"",""
2018,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,4,9,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:17 vm-101-disk-0_001.qcow2",False,False,False,False,"",""
2019,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,5,11,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:08 vm-101-disk-0_003.qcow2",False,False,False,False,"",""
2020,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,6,12,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor 3.3G Sep 25 18:01 vm-101-disk-0_004.qcow2",False,False,False,False,"",""
2021,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,7,16,"hack",False,True,False,"-rw-------  1 IconThor IconThor 231K Dec 30 08:36 .zsh_history",False,False,False,False,"",""
2022,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94b7d7cabb3fd8ee51f1661aa4c8c532","TR150.filesystem.home-IconThor-backup-tar-gz","deceptive","filesystem","2024-02-12 12:55:16.041000+00:00",91.162,8,14,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  367 Sep  4  2020 .wget-hsts",False,False,False,False,"",""
2023,"ex1","989f10c9-822c-445b-9846-a9a35162717f","629333307101d862ff1fbf1983bf962b","TR849.networkrequests.sahin.github_com-trunc-system-prod","deceptive","networkrequests","2024-02-12 12:55:44.603000+00:00",28.487,0,10,"hack",False,True,False,"1.057 GET https://site.com/dashboard/recent-activity?system=prod 200 OK (0.2 kB)",True,False,False,True,"",""
2024,"ex1","989f10c9-822c-445b-9846-a9a35162717f","629333307101d862ff1fbf1983bf962b","TR849.networkrequests.sahin.github_com-trunc-system-prod","deceptive","networkrequests","2024-02-12 12:55:44.603000+00:00",28.487,1,14,"hack",False,True,False,"1.128 GET https://site.com/dashboard/changelog 200 OK (3.8 kB)",False,False,False,False,"",""
2025,"ex1","989f10c9-822c-445b-9846-a9a35162717f","629333307101d862ff1fbf1983bf962b","TR849.networkrequests.sahin.github_com-trunc-system-prod","deceptive","networkrequests","2024-02-12 12:55:44.603000+00:00",28.487,2,19,"hack",False,True,False,"1.497 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
2026,"ex1","989f10c9-822c-445b-9846-a9a35162717f","629333307101d862ff1fbf1983bf962b","TR849.networkrequests.sahin.github_com-trunc-system-prod","deceptive","networkrequests","2024-02-12 12:55:44.603000+00:00",28.487,3,21,"hack",False,True,False,"3.127 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
2027,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94c966120f734977951648554314961b","TR150.filesystem.home-furi0zuc","neutral","filesystem","2024-02-12 12:55:57.315000+00:00",12.615,0,4,"hack",False,True,False,"-rw-r--r--  1 furi0zuc furi0zuc  570 Jan 31  2010 .bashrc",False,False,False,False,"",""
2028,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94c966120f734977951648554314961b","TR150.filesystem.home-furi0zuc","neutral","filesystem","2024-02-12 12:55:57.315000+00:00",12.615,1,19,"hack",False,True,False,"drwx------  2 furi0zuc furi0zuc 4.0K Jun 21  2019 .ssh",False,False,False,False,"",""
2029,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94c966120f734977951648554314961b","TR150.filesystem.home-furi0zuc","neutral","filesystem","2024-02-12 12:55:57.315000+00:00",12.615,2,22,"hack",False,True,False,"-rw-r--r--  1 root     root      220 May  8  2018 .wget-hsts",False,False,False,False,"",""
2030,"ex1","989f10c9-822c-445b-9846-a9a35162717f","94c966120f734977951648554314961b","TR150.filesystem.home-furi0zuc","neutral","filesystem","2024-02-12 12:55:57.315000+00:00",12.615,3,12,"hack",False,True,False,"-rw-r--r--  1 root     root      167 Nov  3  2018 .gitconfig",False,False,False,False,"",""
2031,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a85c56c9bbbe964692a103dc62f6d534","TR849.filesystem.nikiforakis.home-leonard-customer_list_2010","deceptive","filesystem","2024-02-12 12:56:06.338000+00:00",8.932,0,8,"hack",False,True,False,"-rw-r--r--  1 leonard leonard  83K Nov 20  2022 customer_list_2010.html",True,False,False,True,"",""
2032,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a85c56c9bbbe964692a103dc62f6d534","TR849.filesystem.nikiforakis.home-leonard-customer_list_2010","deceptive","filesystem","2024-02-12 12:56:06.338000+00:00",8.932,1,3,"hack",False,True,False,"-rw-r--r--  1 leonard leonard 3.5K Sep 17  2017 .bashrc",False,False,False,False,"",""
2033,"ex1","989f10c9-822c-445b-9846-a9a35162717f","6d55160f2ef97937d52a1c44109e26b3","TR856.networkrequests.github_com.security-misconfiguration-and-broken-user-authentication","deceptive","networkrequests","2024-02-12 12:56:16.227000+00:00",9.809,0,20,"hack",False,True,False,"2.460 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
2034,"ex1","989f10c9-822c-445b-9846-a9a35162717f","6d55160f2ef97937d52a1c44109e26b3","TR856.networkrequests.github_com.security-misconfiguration-and-broken-user-authentication","deceptive","networkrequests","2024-02-12 12:56:16.227000+00:00",9.809,1,22,"hack",False,True,False,"3.127 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
2035,"ex1","989f10c9-822c-445b-9846-a9a35162717f","6d55160f2ef97937d52a1c44109e26b3","TR856.networkrequests.github_com.security-misconfiguration-and-broken-user-authentication","deceptive","networkrequests","2024-02-12 12:56:16.227000+00:00",9.809,2,21,"hack",False,True,False,"3.127 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
2036,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,0,11,"hack",False,True,False,"-rw-r--r--.  1 root root  70K May 22  2022 certs.tar.gz",False,True,True,False,"",""
2037,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,1,16,"hack",False,True,False,"-rw-r--r--.  1 root root 2.8K Jun  6  2022 letsencrypt.tar.gz",False,True,True,False,"",""
2038,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,2,15,"hack",False,True,False,"drwxr-xr-x.  2 root root 4.0K Jun  6  2022 letsencrypt-keys",False,True,True,False,"",""
2039,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,3,17,"hack",False,True,False,"drwx------.  2 root root 4.0K Sep 27 19:30 .ssh",False,False,False,False,"",""
2040,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,4,10,"hack",False,True,False,"drwxr-xr-x. 15 root root 4.0K May  7  2022 certs",False,True,True,False,"",""
2041,"ex1","989f10c9-822c-445b-9846-a9a35162717f","a08fef32e499fb1ee1eee92572c3b2dc","TR150.filesystem.root-certificates","risky","filesystem","2024-02-12 12:56:29.311000+00:00",13.014,5,4,"hack",False,True,False,"-rw-------.  1 root root  21K Oct 25 19:26 .bash_history",False,False,False,False,"",""
2042,"ex1","989f10c9-822c-445b-9846-a9a35162717f","645272ed14c273d4f5b9dd60092dbdcd","TR150.networkrequests.jira_dynatrace_org-trunc-02","neutral","networkrequests","2024-02-12 12:56:59.088000+00:00",29.711,0,12,"hack",False,True,False,"3.415 POST https://jira.site.org/rest/webResources/1.0/resources 200 OK (0.7 kB)",False,False,False,False,"",""
